wavelength_nm,S11a,S12a,S21a,S22a,S11m,S12m,S21m,S22m
1296.0651289009497,-0.2655736406493481,7.609210030704738,7.609205654541922,-0.24398471580194608,0.0016348450726619583,0.9989211984061107,0.9984363157526644,0.0012324144439201155
1294.3089430894308,-0.2752723653984302,7.652537463817939,7.65253237574385,-0.25662401180584493,0.0016537882829013675,0.9989020614200301,0.9983886436748559,0.0012316287826349187
1292.5575101488496,-0.285175704384116,7.6958686012500905,7.695862538472894,-0.2698612434865977,0.00167294715532684,0.998883991470551,0.9983411454937223,0.0012306399761107438
1290.8108108108106,-0.2952936867548809,7.739203492030438,7.739196174693818,-0.2837345383361999,0.0016923706845391815,0.9988670006188552,0.9982938445657046,0.001229507264714704
1289.068825910931,-0.30563257007678063,7.782542183466873,7.7825333156061145,-0.2982779928156241,0.0017121136609609502,0.9988510972653267,0.9982467618644226,0.001228297779202693
1287.3315363881404,-0.31619454027273824,7.825884720996958,7.8258739915988995,-0.3135206336876974,0.0017322360041314053,0.9988362862331116,0.998199915977398,0.001227086079205854
1285.5989232839838,-0.3269774867575091,7.8692311480499475,7.869218232210352,-0.32948536206329515,0.0017528019809599097,0.9988225688716424,0.9981533231148806,0.0012259535272586195
1283.8709677419354,-0.3379748611251477,7.912581505921335,7.912566066092598,-0.34618790587208764,0.0017738793187978203,0.9988099431791562,0.998106997130311,0.0012249874921146937
1282.1476510067116,-0.3491756268862877,7.955935833661285,7.955917520982901,-0.3636358140231694,0.0017955382263920192,0.9987984039429872,0.9980609495517636,0.0012242803786003656
1280.4289544235924,-0.3605643061617778,7.99929416797853,7.999272623682254,-0.38182753274223985,0.001817850338929448,0.9987879428964015,0.9980151896236903,0.0012239284859505652
1278.7148594377509,-0.37212112708065115,8.042656543160646,8.042631400041797,-0.4007516109282357,0.0018408876065130826,0.9987785488904236,0.9979697243580624,0.001224030702700784
1277.0053475935829,-0.38382227285382975,8.086022991011948,8.085993874957937,-0.4203860857304811,0.0018647211481969475,0.9987702080792011,0.9979245585940669,0.0012246870535946267
1275.3004005340454,-0.3956402302310547,8.12939354080994,8.129360072376668,-0.44069810094313294,0.0018894200960696524,0.9987629041171397,0.9978796950652797,0.00122599712239428
1273.5999999999997,-0.4075442314248252,8.17276821928069,8.172730015307215,-0.46164380810783945,0.001915050455442889,0.9987566183661458,0.9978351344733377,0.0012280583834462493
1271.9041278295606,-0.41950077991396945,8.216147050594179,8.216103725845677,-0.483168592839926,0.001941674008040274,0.9987513301110863,0.9977908755669423,0.0012309644837874428
1270.212765957447,-0.43147424690973685,8.259530056379507,8.259481225208399,-0.5052076561643558,0.001969347284867902,0.9987470167816497,0.9977469152251202,0.0012348035256150684
1268.5258964143427,-0.443427522155221,8.302917255760358,8.302862533775215,-0.5276869631860239,0.001998120634166925,0.9987436541787033,0.9977032485435874,0.0012396564050963313
1266.84350132626,-0.45532270017633275,8.346308665410751,8.346247671142503,-0.5505245498486109,0.0020280374076157345,0.9987412167032285,0.997659868923088,0.0012455952670438386
1265.1655629139073,-0.4671217815097994,8.389704299630628,8.389636656185482,-0.5736321548972129,0.002059133284627897,0.9987396775859663,0.9976167681586174,0.0012526821349129376
