s11a,s12a,s21a,s22a,s11m,s12m,s21m,s22m,wavelengths
-47.89034047647591,-33.186001871772625,-33.186001871772625,-47.89034047647591,0.07523659589573108,0.0782247320985982,0.0782247320985982,0.07523659589573108,1.6496644295302012
-48.21584338183143,-33.38184070306458,-33.38184070306458,-48.21584338183143,0.07413255302612266,0.07578285484884051,0.07578285484884051,0.07413255302612266,1.6516778523489932
-48.54436090596194,-33.576225160351285,-33.576225160351285,-48.54436090596194,0.07316490592589345,0.07353052528847459,0.07353052528847459,0.07316490592589345,1.653691275167785
-48.87916847276562,-33.7697324585931,-33.7697324585931,-48.87916847276562,0.07260620924911303,0.07146496739102609,0.07146496739102609,0.07260620924911303,1.6557046979865768
-49.22281810449314,-33.96301281255833,-33.96301281255833,-49.22281810449314,0.07268209189351652,0.06956278349218828,0.06956278349218828,0.07268209189351652,1.657718120805369
-49.57638928144147,-34.156591380423436,-34.156591380423436,-49.57638928144147,0.07355973670673253,0.06778239561879164,0.06778239561879164,0.07355973670673253,1.659731543624161
-49.93905077661653,-34.350729495358635,-34.350729495358635,-49.93905077661653,0.07533729424865447,0.0660708236623914,0.0660708236623914,0.07533729424865447,1.6617449664429529
-50.30820406035958,-34.545310244919015,-34.545310244919015,-50.30820406035958,0.0780293530599572,0.06437536727134238,0.06437536727134238,0.0780293530599572,1.663758389261745
-50.6801931371949,-34.73981228075975,-34.73981228075975,-50.6801931371949,0.08155328846093562,0.06265708476735979,0.06265708476735979,0.08155328846093562,1.665771812080537
-51.05125336228988,-34.933420131297765,-34.933420131297765,-51.05125336228988,0.085728308607173,0.060900261633480786,0.060900261633480786,0.085728308607173,1.6677852348993287
-51.41828478468837,-35.125165648107874,-35.125165648107874,-51.41828478468837,0.09029582194774496,0.05912134665431957,0.05912134665431957,0.09029582194774496,1.6697986577181205
-51.77922719240554,-35.31421812220953,-35.31421812220953,-51.77922719240554,0.09495929207246316,0.05736629577018901,0.05736629577018901,0.09495929207246316,1.6718120805369128
-52.1330807281881,-35.5001727457825,-35.5001727457825,-52.1330807281881,0.09943296611482265,0.055701726583997226,0.055701726583997226,0.09943296611482265,1.6738255033557043
-52.479749623392784,-35.683303080494895,-35.683303080494895,-52.479749623392784,0.10348668816929331,0.054197994357817185,0.054197994357817185,0.10348668816929331,1.6758389261744966
-52.81986463626802,-35.86466000884929,-35.86466000884929,-52.81986463626802,0.106977013020084,0.05290785591575469,0.05290785591575469,0.106977013020084,1.6778523489932886
