wavelengths,s11a,s12a,s21a,s22a,s11m,s12m,s21m,s22m
1.4376950780312125,0.19250982029421107,2.0437634174180905,2.043768401744186,0.1958594451756739,0.00016862040556474286,1.0000047108222363,0.999999681518307,0.00016393800676246749
1.436832633473305,0.20531661474109336,2.0707249033828115,2.0707299256990686,0.2086616795530398,0.00016841719513148058,1.0000048584066081,0.9999996637657406,0.0001637192754329361
1.4359712230215826,0.21814157102343681,2.0976840493327393,2.09768910626858,0.22149561280662702,0.00016807310335752463,1.0000049992103903,0.9999996394906433,0.00016336377799080476
1.4351108448172558,0.23098486449003588,2.1246408575545397,2.1246459457890583,0.23436176713767526,0.00016758972886901177,1.0000051323591819,0.9999996078926241,0.00016287299902606353
1.434251497005988,0.24384688564053406,2.1515953302985085,2.1516004465583953,0.24726090743454607,0.0001669688188575665,1.0000052570139903,0.9999995682019831,0.00016224856752585979
1.4333931777378814,0.2567282574971033,2.178547469781101,2.1785526108381075,0.2601940608841282,0.00016621226536516837,1.0000053723752733,0.9999995196841039,0.0001614922536483859
1.4325358851674643,0.26962985481034946,2.2054972781877042,2.205502440855685,0.2731625387183658,0.0001653221014529733,1.0000054776867684,0.9999994616436498,0.0001606059653928651
1.431679617453676,0.28255282548679844,2.232444757675576,2.2324499388071493,0.28616796054399996,0.00016430049727932588,1.0000055722391097,0.99999939342858,0.0001595917451849644
1.4308243727598569,0.2954986144540123,2.2593899103772266,2.25939510686008,0.29921228148509044,0.00016314975608094505,1.000005655373193,0.9999993144339362,0.0001584517663755864
1.4299701492537313,0.3084689903111855,2.2863327384037997,2.286337947156689,0.3122978225769169,0.0001618723100903909,1.0000057264832787,0.9999992241054005,0.00015718832968339487
1.4291169451073986,0.31831037552886476,2.3132732397095883,2.313278457693286,0.3221384161606094,0.00016201841567180665,1.0000057943039138,0.9999991324307463,0.0001573507643075661
1.4282647584973165,0.3270555977321722,2.340211419515513,2.3402166437184486,0.33085525256462633,0.00016245357957774044,1.0000058516010701,0.9999990313352256,0.0001578047926810596
1.4274135876042908,0.33552941077690024,2.3671472810365444,2.367152508462993,0.33930819943480595,0.00016275670440993876,1.0000058954130489,0.9999989175727254,0.00015812934630698771
1.4265634306134605,0.34372647422805663,2.394080826337502,2.394086054004985,0.3474917286378173,0.00016293030377949512,1.0000059253718878,0.9999987908199368,0.00015832677385833007
1.4257142857142857,0.3516407341750527,2.4210120574820078,2.4210172824163942,0.3553995801601679,0.00016297704426089445,1.0000059411740563,0.9999986508177483,0.0001583995748298758
1.4248661511005354,0.35926544288419016,2.447940976536837,2.4479461957673925,0.36302477958084683,0.00016289974245791022,1.0000059425817358,0.9999984973730407,0.00015835039718042237
1.4240190249702736,0.3665931743488363,2.4748675855764244,2.4748727961308568,0.3703596512591061,0.00016270136213259652,1.0000059294237311,0.9999983303601276,0.00015818203504054396
1.4231729055258466,0.37361583608220333,2.501791886687423,2.5017970855869742,0.3773958276045947,0.0001623850113625481,1.0000059015960938,0.9999981497218866,0.0001578974264579129
1.4223277909738719,0.3803246780944203,2.528713881973144,2.528719066227763,0.38412425533654665,0.0001619539397505345,1.0000058590623624,0.9999979554705197,0.00015749965119682112
1.4214836795252226,0.3867102996427716,2.5556335735582887,2.555638740161942,0.3905351993439506,0.0001614115356901479,1.0000058018534839,0.9999977476879653,0.00015699192860216108
1.4206405693950177,0.39276265433880014,2.5825509635932833,2.5825561095194396,0.39661824469084267,0.00016076132367344597,1.0000057300673995,0.9999975265259835,0.00015637761551241572
1.419798458802608,0.3984710543984604,2.609466054258905,2.609471176456241,0.4023622975786154,0.00016000696165365474,1.000005643868286,0.9999972922058564,0.0001556602042329095
1.418957345971564,0.403824174519502,2.636378847770559,2.6363839431589216,0.40775558573384224,0.00015915223845547723,1.0000055434854678,0.9999970450177648,0.00015484332056731355
1.4181172291296624,0.40881005626250005,2.6632893463826903,2.6632944118493636,0.41278565910876286,0.00015820107122209776,1.0000054292120153,0.999996785319804,0.00015393072189307284
1.4172781065088758,0.4134161135351347,2.6901975523928816,2.6902025847891924,0.4174393914916068,0.00015715750290117196,1.0000053014030144,0.9999965135366669,0.0001529262952867016
1.4164399763453577,0.41762914008274116,2.717103468145961,2.717108464284261,0.4217029839626675,0.00015602569974975048,1.0000051604735398,0.9999962301579872,0.00015183405567657633
1.4156028368794324,0.4214353198769684,2.744007096037822,2.7440120526888783,0.425561971095268,0.00015480994884331233,1.00000500689633,0.9999959357363631,0.00015065814401501247
1.4147666863555817,0.42482024132898005,2.770908438519183,2.7709133524100125,0.42900123087478464,0.00015351465556930836,1.0000048411991806,0.9999956308850605,0.00014940282544443004
1.413931523022432,0.4277689164957544,2.7978074980990084,2.7978123659111853,0.4320049995516557,0.00015214434107445823,1.0000046639620743,0.9999953162754157,0.0001480724874329399
1.4130973451327433,0.43026580646759827,2.8247042773478337,2.824709095716295,0.43455689267518627,0.00015070363963469444,1.0000044758140465,0.9999949926339489,0.00014667163784592215
